post_url,comment_text,author_name,author_headline,role_bucket,sentiment,tone,narrative
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,"Looking forward to seeing the inspiring talks and hands-on workshops at the 2025 Women In Product Conference! The lineup of speakers is impressive. If you're interested in product management roles or other opportunities at Meta, don't hesitate to reach out – let's connect and take your career to new heights. #MetaCareers #25WIP Follow ClaveHR on LinkedIn for updates: www.clavehr.in - Your HR Co-Pilot!",ClaveHR,"1,734 followers",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,"""Following up on a long-standing technical issue with Meta’s payout system. Hoping for a proper resolution soon.""",Mohamed Sayed,Marketing,Marketing/Growth,negative,critical,neutral
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,I want m6 face book back now,Jeffrey Palitz,--,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,Empowering women in product—excited to see Meta leading the way!,Tycologics,"3,890 followers",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,https://smartlifeaitools.blogspot.com/2025/09/affordable-ai-tools-to-automate-your.html,Sadaf Fatma,typist,Other,neutral,sarcastic,neutral
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,"After digging deeper into my personal investigation as to why in the world Mark stripped my aitech ideas away from my startup, since earluer this year, im still so broken over this. He could have easily just said, ""Look here you little turd..."" I would have understood a lot sooner. I know that if ALL of the proof I have was brought to the table, it would open up a whole bunch of cans that I really would rather not have anything to do with. I really didnt mean any harm. I know I cant financially build the SUPER ai tech & the SUPER awesome security features that I really wanted to, which is why I reached out to him to possibly partner up. I share some really cool stuff with him, in exchange for allowing me to atleast try & help find (including 3 of my own) & save some dogs. I literally have weaved in & out of the entire dog system & found wounds & leaks & designed a way to close them Making sure to very carefully tie in & work around my living situation boundaries. It wasn't easy & it took me a very long time to design it. I have to protect my dogs. Even though I have way to many, I still love everysingle one of them. They are my happiness, they are all I have, they are the main reason as to why im so upset about all of this",Megan Groce,Help Me Find My Baby LLC H.M.F.M.B. Ai,Other,positive,questioning,skepticism
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,This should be fun,Megan Groce,Help Me Find My Baby LLC H.M.F.M.B. Ai,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,That's great to see women empowered and acknowledged in Product niche as well!,spectup,"1,091 followers",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,@Neeraj Kumar p016,Neeraj Kumar,Student at (D):Neeraj Kumar official,Student/Academic,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,"Incredible initiative by Meta! Supporting women in product leadership is essential for driving innovation and diverse thinking in tech. Looking forward to the insights, networking, and impact this conference will create.",Zerotozenith Media,"1,201 followers",Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,40 year not done facebbook,Jeffrey Palitz,--,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_join-meta-at-25wip-empowering-female-product-activity-7369377098727084037-dgla,Great to see Meta backing women in product leadership 👏,Source & Story,34 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Impressive evolution of the Tiramisu and Boba 3 prototypes! 🚀 The visual precision of Tiramisu and the 180° field of view of Boba 3 represent a significant leap for the XR ecosystem, bringing virtual experiences closer to a level of realism almost indistinguishable from the physical world. The next step to further enhance this technology could involve refresh rates above 240Hz, enhanced optical fidelity, and improvements in tracking and visual comfort, setting a new benchmark for training, entertainment, and productivity in immersive environments. #XR #VR #ImmersiveTech #TechInnovation #SpatialComputing",Dyone BATISTA,"Product Manager | AI Specialist | Builder of Scalable Digital Products (LoveMatch, MindRelief, Medicconet) | Expert in AI Systems, User Experience & Business Growth",Marketing/Growth,positive,supportive,skepticism
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"The new XR headset combines sophisticated design, a 180° field of view, and unmatched visual clarity, setting a new industry standard. This innovation positions Meta as a leader in spatial computing performance and innovation. #XR #Innovation #SpatialComputing",Dyone BATISTA,"Product Manager | AI Specialist | Builder of Scalable Digital Products (LoveMatch, MindRelief, Medicconet) | Expert in AI Systems, User Experience & Business Growth",Marketing/Growth,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Impressive breakthroughs from Meta Reality Labs at SIGGRAPH 2025. Tiramisu’s clarity and Boba 3’s wide field of view push VR closer to true immersion. Which do you see as more transformative for mainstream adoption? Meta,Rav Chandan Kumar Singh 🌟,"AI-First Senior Software Engineer @Infosys | Building AI microservices that learn from usage, adapt with data, and assist its users intelligently | 4+ years of exp.",Software Engineer,positive,questioning,credibility_overclaim
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Stunning VR tech yet ordinary users still get locked out of their accounts without warning or recourse. My Facebook account (March 2025) and Instagram account (June 2025) were both disabled without explanation, with no appeal system and no human support. Username: kevcon1079. I’m not alone. I’ve signed a growing petition that now has over 38,000 signatures from others in the same position: 🔗 https://www.change.org/p/meta-wrongfully-disabling-accounts-with-no-human-customer-support Innovation is great, but it means little when real people are being silenced without cause. #MetaSupport #DigitalRights #PlatformAccountability #CustomerSupport",Kevin Conway,Force Health Protection Technician at New Zealand Defence Force,Other,positive,questioning,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Good quality,⚒️Gulam Ahmad Raza🛠️,"⚡KAHRAMAA Approved™certificated Electrician |💥 TUV Rheinland Certified boom Manlift operator | Residential , industrial & Commercial Wiring | Energy Efficiency Solutions | Safety Compliance Expert”",Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Can someone help me recover my ig that has been banned for three months,Isaías Albor,Computer Science Graduate | IT Support & Automation | Data Analytics & Scripting,ML/AI/Data,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"🚨 Instagram Access Issue – Lack of Meta Support 🚨 After changing phones, I was logged out of one of my Instagram accounts (I have four). Since then, I haven’t been able to get back in. The problem: All accounts share the same email, but I can’t validate the logged-out one through any of the others. Facebook, linked to the same email, doesn’t help. I changed my phone number, and the only verification options are SMS or two-factor backup codes — both unusable if I’ve lost access. The help page just loops back to the same links, with no solution. The Meta Help Hub offers no real support — no chat, no email, no effective AI. I’ve been locked out of my main business account for two days, which I rely on for clients and communication. 📢 I urge someone from Meta/Instagram to see this. I’d rather not take legal action, but right now it seems to be the only option. Meta must urgently improve its account recovery process and user support — especially for professional accounts. #Instagram #Meta #CustomerSupport #Usability",Carol Zuchetti,Farmacêutica-Bioquímica/ Psicanalista,Other,negative,critical,skepticism
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Love it,Abdugafor Gafarov,Frontend Developer | Javascript | React | Angular | Go | 5+ years experience,Software Engineer,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Love seeing research like this. These prototypes are proof of just how much possibility there is in VR (and I'm here for it). I think the real challenge is in connecting these leaps to accessible, everyday products - the bridge between what’s possible and what people can actually use. That’s where the real cultural impact happens. Looking forward to watching it unfold!",Douglas Flournoy,"Brand Designer | Shaping visual systems that connect people, brands, and culture",Marketing/Growth,positive,questioning,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Glad that someone still advances with VR. Since I used the first Dev Kit back in 2013, VR is still something that I am passionate about. I use it weekly and sometimes multiple times a day whenever I do simracing. Looking forward to see the new devices reach customers.",Marc Grant,Senior Project Manager | IT Transformation & Governance | Agile & PRINCE2 | CBS MBD Candidate,Ops,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"“Incredible advancements! The clarity of Tiramisu and the wide FOV of Boba 3 show just how close we’re getting to truly immersive, lifelike VR experiences. Excited to see how these innovations shape the future of human-computer interaction",P.V.Vasanth Rao,"PRINCIPAL FINANCIAL CONSULTANT,DRA certified by IIBF",Other,positive,questioning,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Really exciting to see how far VR displays are pushing boundaries. The idea of pairing clarity with such a wide field of view feels like a big step toward truly natural immersive experiences. Curious to see how these advancements will influence everyday applications in the near future.,Botric AI,293 followers,Other,neutral,questioning,skepticism
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Great news for the industry! Boba 3 with its 180° FOV could truly be a game changer for immersive applications and simulations. Curious to see how soon such technologies can make it beyond the lab.,Michael Anderson,Junior Marketing Manager at BrightMedia Group,Marketing/Growth,positive,questioning,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Glad that someone still advances with VR. Since I used the first Dev Kit back in 2013, VR is still something that I am passionate about. I use it weekly and sometimes multiple times a day whenever I do simracing. Looking forward to see the new devices reach customers.",Massimiliano Marziale,Laureato,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Really appreciate the FOV extension. Periphery can be with much lower resolution if that saves battery time/weight. Love my Quests, but it’s still a bit like seeing the world through a scuba mask.",Holger Quast,Spaceship commander at Ad Astra Learning Adventures | CEO | curious mind,Founder/Executive,positive,supportive,skepticism
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,The visual Turing test milestone is HUGE. Tiramisu’s clarity + Boba 3’s 180° FOV is a massive step for VR hardware maturity. Excited to see how these prototypes evolve into consumer-ready products—it feels like we’re finally bridging the gap between research and full immersion. 🔥,Ayush Sharma,CS Student • AI & Web Dev Enthusiast • Building Smart Reader – AI-powered Manga & Novel Platform,Student/Academic,positive,questioning,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"As these technologies evolve, they could lead to new applications and experiences that redefine how we interact with digital content.",rahmi Han,Development Director,Other,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Innovation & Technology Focus Meta’s Reality Labs Research unveiled groundbreaking #VR prototypes—Tiramisu and Boba 3—at #SIGGRAPH2025, redefining what’s possible in digital immersion. As architects, we embrace technology to design smarter, more connected environments that enhance how people live, work, and interact. We welcome partners and investors to explore these frontiers with us.",Salem Antonios Abou Halloun,Co-Founder at Salem A. Abou Halloun Architects,Founder/Executive,neutral,questioning,credibility_overclaim
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Incredible advancements! Meta’s Tiramisu and Boba 3 are pushing the boundaries of VR immersion and visual realism.,BroadDigix,"1,287 followers",Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,How do I dogfood one of these bad boys?,Gautham Vemulapalli,Product Manager @ Meta,Product Manager,negative,questioning,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Almost.,Fábio De Freitas,Artiste GÜIROKO,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Victor Peñaloza Sergio Silva,Alistair Schneider,"Accelerating Training, Collaboration. Empowering global workforces with immersive solutions.",Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Like the names :) 😋,Chengwei W.,"Engineer | PhD Computer Science | Infrastructure, Back End Systems, Networking, Data Engineering",DevOps/SRE/Cloud,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Tiramisu and Boba 3? Are these VR headsets or dessert specials at a futuristic café? Either way, I’m in.","Valeriana Colón, Ph.D.",Founder ‣ Unified AI Adoption Model | Learning Scientist | Connection Centered IT Consulting Advocate,Founder/Executive,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Meta’s Reality Labs Research raised the bar for immersive #VR at #SIGGRAPH2025 with its latest prototypes: Tiramisu and Boba 3. As architects, we drive growth through partnerships and visionary design—creating experiences that elevate everyday living. We invite investors and developers to join us in shaping the future.",Salem Antonios Abou Halloun,Co-Founder at Salem A. Abou Halloun Architects,Founder/Executive,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"**Problems in Most People's Lives:** 1. There are no people who truly care for them. 2. There is no sincere person in their life. 3. No one gives them good advice. 4. Treating people who suffer from depression. 5. Helping them connect with others. 6. Guiding them to the right path. **Name:** Mohamed Ali Mohamed Saber **Address:** Egypt *""I have an innovative idea that can solve major problems—benefiting people and Meta (Facebook) as a company. I’d love to share it with the right team. How can I get in touch?""*",محمد صابر,‏مفكر‏ في ‏Laverne Group | مجموعة لافيرن‏,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,🤩,あSAT,"BITERALLY ZERO,SPIRITUALLY ONE",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Wow🌼,Karan Sharma,Founder – Future Engineers & Startup Network |EE & IT Master’s Student |Empowering Tech Talent | Passionate About Innovation & Collaboration | Building Bridges Between Tech Talent & Opportunity,Founder/Executive,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,Awesome,Rushi Sonwale,"I help finance coaches & consultants launch and automate their client-acquisition funnels using AI. From Meta Ads to landing pages and webinars, I set up the entire system that attracts, high-quality client on autopilot.",Ops,positive,supportive,supportive
https://www.linkedin.com/posts/meta_vr-siggraph2025-virtualreality-activity-7367179332529680384-WK9T,"Yeah nice, But Can you provide me better customer support? I have talked with more than 15 persons in meta support regarding ad set error but they are only guessing. They don’t know how to fix that.. It’s 4th day already and no progress.",Vinit Kumar,"Web & Brand Design for Service Businesses in the USA | Fast, Modern, SEO-ready Sites | Digital Zone Consulting",Marketing/Growth,negative,critical,credibility_overclaim
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Dear Team, On December 18, 2024, my husband’s Facebook and Instagram accounts were deactivated without notice or clear justification. He’s been a long-time META user, using the platforms both personally and professionally, always with integrity and respect. These accounts are his main communication tools and contain important conversations, proof of credibility, professional content, and valuable personal materials. We even subscribed to Meta Verified on my account to seek support, but it didn’t help restore his profiles. He also created two new Facebook and two Instagram accounts, but all were deactivated shortly after creation — without any chance to appeal or understand what’s going on. We trust META as a company that values its users. However, despite several attempts through support channels, we received no response. Given this situation, what else can be done to recover his accounts? Facebook: Johnny Kurschbauer Instagram: @johnnykurschbauer Screenshots attached.",Johnny Kurschbauer,Mercado imobiliário | Administração de Condomínios | Vendas | Executivo de Expansão no Grupo Guarida,Other,negative,critical,credibility_overclaim
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Hi my Instagram account has been deactivated for no reason. I need this to be resolved. Who do I contact?,Yostina Boktor,--,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Dear Meta Team,My Instagram account was permanently deleted by your team yesterday. This account holds great personal and professional value to me - it includes important contacts, memories, and is also connected to part of my work.I kindly ask for your help in recovering the account or understanding why it was removed. I would be truly grateful for any support you can provide.",Samira Hastenteufel,Business Psychology (B.Sc.),Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Love seeing interns ship at ranking scale autonomy with guardrails: clear hypotheses, proper holdouts, user-safety reviews, and written postmortems. That’s how internships compound into products.",Le Lab webmarketing,169 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Great to see Meta highlighting the journey of its summer interns. Providing opportunities to innovate, experiment, and contribute to products like Facebook Newsfeed Ranking not only builds technical expertise but also inspires future leaders in tech. Angela’s story is a powerful example of how internships at Meta go beyond learning — they create lasting impact on millions of users worldwide.",NicheExpert,130 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Inspiring story from Meta’s Summer Intern Spotlight. Angela Z.’s journey shows how impactful hands-on opportunities can be for interns. From your view, what skills best prepare students to thrive in such fast-paced environments? Meta",Rav Chandan Kumar Singh 🌟,"AI-First Senior Software Engineer @Infosys | Building AI microservices that learn from usage, adapt with data, and assist its users intelligently | 4+ years of exp.",Software Engineer,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Love seeing how internships can be more than just learning experiences... they’re real opportunities to innovate and leave a mark. Angela’s story highlights the value of meaningful projects from day one.,Hafiz Ahmad Fraz,"Freelance SEO Expert | Worked with Dyson, 3M & CureMD | Driving Traffic & Sales for Global Brands especially US | 7+ Yrs Experience",Sales/BD,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Giving interns real autonomy to innovate isn't just empowering, it shows a deep level of trust and respect.",Gabriela Alvarado,Data Analyst for Tech Startups | Driving Growth through Analytics & Optimization | SQL • Python • BigQuery • Looker Studio | Remote,Marketing/Growth,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Inspiring to see how Meta empowers interns to work on real-world, high-impact projects that shape the digital experience for millions of users. The focus on innovation, hands-on learning, and meaningful contributions highlights why Meta is a leader in creating future-ready tech talent. Kudos to Angela for embracing challenges and making an impact — a true reflection of growth, innovation, and opportunity at Meta!",Nasir Malik,Empowering CEOs & Founders | Promoting High-Impact Business Software & Digital Solutions | Content Writer | Affiliate Marketing Expert,Marketing/Growth,negative,critical,skepticism
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Great to see how Meta empowers interns to innovate with real purpose. 🚀 Structured hands-on learning and experimentation are what transform curiosity into lasting impact. Inspiring journey, Angela!Yates An",MyongHak J.,Building I.N.G: A real-time video platform where your curiosity becomes income. Let’s connect. (Your curiosity deserves ROI.)| Real-time platform | Shortform | AI video tech,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,👏 Shipping experiments to millions on Newsfeed Ranking as an intern is huge. Keep building; impact like this compounds fast. 🚀,Kristian Csontos,"Enterprise-scale AI strategy & branding | Build, govern, scale | AI Chief @ EuroOp LLC | ex-WPP/Ogilvy | Branding @ CCL | 🇺🇸 🇪🇺",Founder/Executive,negative,critical,toxic_culture
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Did this woman actually earn her internship based on merit, or was she chosen over another protected class because you have recruiters who discriminate against certain protected classes in violation of Federal Law?",Elizabeth S.,Strategist | Analog Content Queen in a Digital Fiefdom | Very-Expensive-But-Very-Worth-It Consultant,Marketing/Growth,negative,critical,toxic_culture
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Go Angela Zhang!!,Sanya Gupta,CS + BA @ USC | Presidential Scholar | Prev @ Meta,Other,negative,critical,toxic_culture
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Best of luck in your new role Angela, congrats!",Sukoon Springs,4 followers,Other,negative,critical,toxic_culture
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Does working at Meta protect your account? If so, could you sign me up? Because for the rest of us, one false flag and you’re locked out for good. My Facebook account was disabled in March 2025, and my Instagram account in June 2025. No warning. No explanation. No appeals. No human contact. Username: kevcon1079. While interns experiment on systems that affect “millions of users,” millions of real users are being silenced, cut off, and abandoned by those same systems. If Meta can empower interns to reshape the Newsfeed, it can likely assign a few engineers to build an actual human support channel. Over 38,000 people agree: 🔗 Change.org petition The media is finally noticing: 🔹 BBC | ABC | Radio NZ Interns deserve a chance to grow. So do the users you’re disconnecting.",Kevin Conway,Force Health Protection Technician at New Zealand Defence Force,Other,negative,critical,toxic_culture
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,🥰,American Cleanse,1 followers,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Love this new carousel format 💜,Silvia Wurzer,"Senior Client Manager @ Pinterest | Personal Branding Consultant | Follow for posts about LinkedIn™, AI & Happiness",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Angela, what a great experience 😍 Thanks for sharing",Soennecken eG,"2,832 followers",Other,positive,questioning,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Super excited,⚒️Gulam Ahmad Raza🛠️,"⚡KAHRAMAA Approved™certificated Electrician |💥 TUV Rheinland Certified boom Manlift operator | Residential , industrial & Commercial Wiring | Energy Efficiency Solutions | Safety Compliance Expert”",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Was your recruiter talking about Mark when she called White people, ""Pale, thin haired, burns in the sun?"" Were any White applicants denied an internship spot under the guidance of Smita Philip?",Elizabeth S.,Strategist | Analog Content Queen in a Digital Fiefdom | Very-Expensive-But-Very-Worth-It Consultant,Marketing/Growth,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Did Smita Philip recruit this intern instead of an Indian male due to her own bias and racial profiling?,Elizabeth S.,Strategist | Analog Content Queen in a Digital Fiefdom | Very-Expensive-But-Very-Worth-It Consultant,Marketing/Growth,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"cut out to be a Meta savvy! great intern program! Appreciate the efforts to feature a intern, talent matters at all levels at Meta",WeBranding Global,590 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Imagine.,Fábio De Freitas,Artiste GÜIROKO,Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Inspiring journey Amazing to see interns at Meta creating real impact that touches millions of lives.,Lavan Camilan Snacks,250 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,I'm going to do the funniest thing...,Elizabeth S.,Strategist | Analog Content Queen in a Digital Fiefdom | Very-Expensive-But-Very-Worth-It Consultant,Marketing/Growth,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Incredible impact, Angela!",EXPANDEUM,"1,699 followers",Other,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Awesome!,Jack Pittenger,Intern @ The D.E. Shaw Group | Researcher @ UT RPL | Turing Scholar,Student/Academic,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,Congrats !,Niket Pasari,Experienced Java Professional,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"🚨 Instagram Access Issue – Lack of Meta Support 🚨 After changing phones, I was logged out of one of my Instagram accounts (I have four). Since then, I haven’t been able to get back in. The problem: All accounts share the same email, but I can’t validate the logged-out one through any of the others. Facebook, linked to the same email, doesn’t help. I changed my phone number, and the only verification options are SMS or two-factor backup codes — both unusable if I’ve lost access. The help page just loops back to the same links, with no solution. The Meta Help Hub offers no real support — no chat, no email, no effective AI. I’ve been locked out of my main business account for two days, which I rely on for clients and communication. 📢 I urge someone from Meta/Instagram to see this. I’d rather not take legal action, but right now it seems to be the only option. Meta must urgently improve its account recovery process and user support — especially for professional accounts. #Instagram #Meta #CustomerSupport #Usability",Carol Zuchetti,Farmacêutica-Bioquímica/ Psicanalista,Other,negative,critical,skepticism
https://www.linkedin.com/posts/meta_meta-intern-spotlight-series-meet-angela-activity-7366846019487031302-LNyV,"Yeah nice, But Can you provide me better customer support? I have talked with more than 15 persons in meta support regarding ad set error but they are only guessing. They don’t know how to fix that.. It’s 4th day already and no progress.",Vinit Kumar,"Web & Brand Design for Service Businesses in the USA | Fast, Modern, SEO-ready Sites | Digital Zone Consulting",Marketing/Growth,positive,questioning,supportive
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Meta my personal Facebook account was permanently disabled on October 17, 2025. It is apparent I am not the only one whose account was recently disabled. I sent an email to your appeals and disabled email accounts. I am kindly requesting a full human review of my account as it is linked to two business Instagram accounts which have also been disabled. Facebook account that was hacked: Robyn Szurgot Payne.",Robyn Payne,Real Estate Agent at Realty Executives | Small Business Owner | Non-Profit Manager,Founder/Executive,neutral,neutral,neutral
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"The consolidation of Product, RTC, Mobile, and Video @Scale into one event reflects how modern systems engineering increasingly requires cross-domain optimization. Building products at scale demands understanding the interplay between platform constraints, network protocols, and user experience delivery. This unified approach helps teams identify architectural patterns that work across different technical domains.",Nasih Jaseem,Top AI Voice | Senior Cloud DevOps Engineer | Author | AWS & Azure | Certified AI Engineer,ML/AI/Data,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"Do you realize how many people are writing to you saying their accounts have been disabled? A very high percentage — don’t you see there’s a flaw in your Instagram and Facebook system!! Also, zero support — how can someone who’s been disabled even fight back!? There’s no way!!! You’re getting it wrong.",Maria Angela Onorio,Whole Sale Manager,Other,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_scale-product-2025-register-today-activity-7384975914734075905-goMe,"My facebook account was disable not reason, please could you help me with this?",John Edisson Castillo,iOS App Developer en Perficient Latin America,Software Engineer,neutral,questioning,neutral
